,product_name,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,nutrition-score-uk_100g
50607,almond milk unsweetened ,17.081553454182053,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50608,almondmilk,16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50609,almondmilk,20.915285161634436,0.012190410470893386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50616,"almond breeze, unsweetened almondmilk, vanilla",16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50619,"almond breeze, almondmilk, original",16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50626,almond milk,16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50639,almond coconut blend,20.915285161634436,0.012190410607768591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50642,"almond breeze, unsweetened almond milk, vanilla",16.526307196694944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50643,"almond breeze, almond milk, original",16.526307196694944,0.01216831982314981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50652,"almond breeze, almond coconut milk blend",20.915285161634436,0.012190410607768591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50662,"almond breeze, almondmilk, original",20.915285161634436,0.011702045415262501,0.0,0.0,0.0,0.4699059226215728,0.19216385230391977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50669,almond coconut blend,20.915285161634436,0.012190410607768591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50670,almondmilk,24.110733835537836,0.011702045415262501,0.0,0.0,0.0,0.9840351650473652,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50672,almond milk,24.110733835537836,0.011702045415262501,0.0,0.0,0.0,0.9840351650473652,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50676,"almond breeze, almondmilk, unsweetened vanilla",16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50677,"almond breeze, almondmilk, original",20.915285161634436,0.011702045415262501,0.0,0.0,0.0,0.4699059226215728,0.19216385230391977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50679,"almond breeze, original unsweetened almond milk",16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50697,"almond breeze, almondmilk cashewmilk blend, original",14.673447049360783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50698,"almond breeze, unsweetened almond cashew blend, vanilla",14.673447049360783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50701,almondmilk,16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50704,"almond breeze, unsweetened almondmilk, vanilla",16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50774,almond coconut blend,24.110733835537836,0.012190410470893386,0.0,0.0,0.0,0.6469493367938715,0.4616250626651292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51099,seafood collection savory salmon saesoning,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.40502183858865387,0.21121654242566681,0.0,0.0,10.0,10.0
51100,"braswell's select, blackened seafood seasoning",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050657267066039,0.21121748012348562,0.0,0.0,10.0,10.0
51165,mean jean's 3-pepper hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923790380356409,0.18839670773486186,0.0,0.0,10.0,10.0
51169,roasted garlic salsa,20.915285161634436,0.0,0.0,0.0,0.0,1.3912962606905042,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
51317,"broth, beef flavor",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
51337,cut green beans,13.696618718969496,0.0,0.0,0.0,0.0,0.5181205771440118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51339,diced carrots,13.696618718969496,0.0,0.0,0.0,0.0,0.8272723310564037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51379,vegetable stock,10.205901688142003,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
51519,orange 50 + calcium juice drink,24.110733835537836,0.0,0.0,0.0,0.0,1.2341246448247727,0.6091981390892477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51556,"gold's, schav",6.276057504970836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
51557,"gold's, borscht",12.418316378495678,0.0,0.0,0.0,0.0,0.7104533766748661,0.1125017838341803,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
51579,zesty sauces & mixes,25.53164104209221,0.0,0.0,0.0,0.0,1.1791904324256202,0.6367903008883532,0.0,0.08848552912877011,0.0,0.0,0.0,0.0,5.0,5.0
52271,dill pickle beans,21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.26426062988335886,0.0,0.37352818041011493,0.08068613661348183,0.0,0.0,5.0,5.0
52272,deli style dill pickles,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.3676492672876631,0.030094943627108916,0.0,0.0,10.0,10.0
52540,"steep 18, medium roast donut blend cold brew coffee",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52541,breakfast blend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52542,"steep 18, signature medium roast cold brew coffee",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52543,cold brew signature medium roast coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52608,"chocolate lowfat milk, chocolate",14.673447049360783,0.0,0.0,0.0,0.0,0.32395386355259775,0.20371725938910598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52640,1% lowfat milk,13.696618718969496,0.0,0.0,0.0,0.0,0.2783402026722846,0.20371725938910598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52822,"rayfield, readyleaf, sweet tea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52823,"ready leaf, unsweetened tea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52827,"ready leaf, unsweetened tea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52829,"mayfield dairy farms, ready leaf, sweet tea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52932,diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
52934,diced tomatoes,20.915285161634436,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52943,tomato juice,22.451723811411036,0.0,0.0,0.0,0.0,1.12677145253246,0.4616250626651292,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52944,100% vegetable juice from concentrate,22.451723811411036,0.0,0.0,0.0,0.0,1.12677145253246,0.4616250626651292,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
52966,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
53489,chunky veg soup,26.22505391408309,0.0,0.0,0.0,0.0,1.2682384520174623,0.45443465064478217,0.13203395991155717,0.11210729346192204,0.0,0.0,0.0,0.0,2.0,2.0
54134,organic tomato sauce,26.22505391408309,0.0,0.0,0.0,0.0,1.205695928590789,0.5784839776842223,0.22078217802710345,0.0,0.18917431024383818,0.0,0.0,0.0,3.0,3.0
54190,broccoli rabe,26.22505391408309,0.0,0.0,0.0,0.0,0.7583852248514358,0.0,0.25646948293272404,0.15517266154922257,0.0,0.0,0.0,0.0,-5.0,-5.0
54201,organic grilled zucchini,21.691338718414656,0.0,0.0,0.0,0.0,0.7397073962054344,0.14803416720711624,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
54204,"organic mixed veggie, ratatouille",26.22505391408309,0.0,0.0,0.0,0.0,1.199529749586032,0.5026777163543474,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
54236,"organic broth, chicken",4.230246161242111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
54237,"chicken broth, low sodium",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54238,"organic broth, beef",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
54239,flavored beef broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54240,"organic vegetable broth, fat free*",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
54241,organic vegetable broth,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54252,sea salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40508774908223066,0.21121765622303768,0.0,0.0,10.0,10.0
54253,natural fine mediterranean sea salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40508842834138414,0.21121765826689426,0.0,0.0,10.0,10.0
54258,organic apple cider vinegar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54261,organic cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54331,organic pure aloe,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54332,"fresh pressed, pure aloe vera with lemon, pure aloe whole leaf",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54349,pure aloe,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54354,"fresh pressed, pure aloe vera gel with lemon",7.699107049684906,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
54508,100% natural coconut water,25.53164104209221,0.0,0.0,0.0,0.0,1.314201673046314,0.6620337837460968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
54514,salsa verde de molcajete,20.122328495230843,0.0,0.0,0.0,0.0,1.3737994407332648,0.5822735459769597,0.26305094689320857,0.0,0.28533390292621047,0.0,0.0,0.0,3.0,3.0
54794,"gelatin snacks, sugar free, low calorie, strawberry, orange, lemon lime, black cherry",15.615294497768796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08042553450930606,0.0,0.0,0.0,0.0,0.0,0.0
55082,organic baby corn pieces,25.53164104209221,0.0,0.0,0.0,0.0,1.0773745118329554,0.0,0.2547431583999722,0.14560133629176147,0.0,0.0,0.0,0.0,0.0,0.0
55083,organic sliced bamboo shoots,21.691338718414656,0.0,0.0,0.0,0.0,1.0221184730395447,0.5026777163543474,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
55093,organic white mushrooms pieces & stems,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
55094,organic crimini mushrooms sliced,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
55095,organic sliced portobello mushrooms,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
55187,tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55212,"la bonne, red wine extra fine vinegar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55382,"zergut, vinegar, red wine",18.479839006232243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55383,"zergut, vinegar, white wine",18.479839006232243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55384,"zergut, vinegar, apple cider",18.479839006232243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55389,kosher dill pickles,21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.26426062988335886,0.0,0.31190739749094226,0.0,0.0,0.0,2.0,2.0
55390,cornichons,21.691338718414656,0.0,0.0,0.0,0.0,0.6689139263708301,0.0,0.0,0.0,0.3514495798042232,0.0,0.0,0.0,9.0,9.0
55641,"milk wise, milk beverage, vanilla",20.915285161634436,0.0,0.0,0.0,0.0,0.4699059226215728,0.3679882300248551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55794,parafait,26.22505391408309,0.012190410607766787,0.0034368576070629856,0.0,0.0,0.0,0.0,0.0,0.15272938232430544,0.0,0.0,0.0,0.0,0.0,0.0
55810,sugar free gelatin snacks,8.998443877042178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612924841186883,0.0,0.0,0.0,0.0,0.0,0.0
55811,sugar free gelatin snacks,8.998443877042178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612924841186883,0.0,0.0,0.0,0.0,0.0,0.0
55941,"conimex, sambal oelek, hot",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039200083089328,0.2109810821589471,0.0022297840863554096,0.0,10.0,10.0
56219,roasted red and yellow pepper,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
56239,limon siete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050826558916827,0.21121763418040074,0.0,0.0,10.0,10.0
56240,pica limon amarillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050705639387373,0.2112175364554998,0.0,0.0,10.0,10.0
56414,hearts of palm,20.122328495230843,0.0,0.0,0.0,0.0,0.736531984981053,0.0,0.22078217802710345,0.14636802915426017,0.0,0.0,0.0,0.0,1.0,1.0
56427,organic italian seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050690903838714,0.21121752032068983,0.0,0.0,10.0,10.0
56484,"rico, mojo criollo spanish marinade",20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.0,0.0,0.3792276982896219,0.12212326897719115,0.0,0.0,10.0,10.0
56664,cornichons baby sour gherkins,17.409850558540654,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.2634202349280369,0.0,0.3901830341684312,0.18024100957729186,0.0,0.0,6.0,6.0
56904,romaine lettuce,21.691338718414656,0.0,0.0,0.0,0.0,0.7397073962054344,0.14803416720711624,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
56914,ranch seasoning,7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56979,tomatoes petite diced in juice,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
56990,organic diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56991,organic diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56992,organic diced tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
56993,petite diced tomatoes in organic tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56994,petite diced tomatoes juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
56996,organic tomato sauce,26.22505391408309,0.0,0.0,0.0,0.0,1.205695928590789,0.5784839776842223,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56997,organic diced tomatoes in tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56998,organic whole peeled tomatoes,20.915285161634436,0.0,0.0,0.0,0.0,1.12677145253246,0.521002818939498,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57071,bloody mary cocktail mix,18.479839006232243,0.0,0.0,0.0,0.0,0.9840351650473652,0.4843907127973548,0.08012612353151945,0.0,0.0,0.0,0.0,0.0,3.0,3.0
57166,diced tomatoes in tomato juice,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
57237,italian salad,21.691338718414656,0.0,0.0,0.0,0.0,1.0221184730395447,0.14803416720711624,0.25646948293272404,0.10177981417318517,0.0,0.0,0.0,0.0,-3.0,-3.0
57238,hearts of romaine lettuce,21.691338718414656,0.0,0.0,0.0,0.0,1.0221184730395447,0.14803416720711624,0.25646948293272404,0.10177981417318517,0.0,0.0,0.0,0.0,-3.0,-3.0
57239,organic baby spring mix,26.22505391408309,0.0,0.0,0.0,0.0,1.199529749586032,0.14803416720711624,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,0.0,0.0
57240,organic baby spinach,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
57241,organic romaine hearts,16.526307196694944,0.0,0.0,0.0,0.0,0.7397073962054344,0.0,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
57242,baby spring mix,26.22505391408309,0.0,0.0,0.0,0.0,1.199529749586032,0.14803416720711624,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,0.0,0.0
57243,organic baby spinach,26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-4.0,-4.0
57244,"50/50 organic blend, spring mix & baby spinach",26.22505391408309,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.15458111205447744,0.0,0.0,0.0,0.0,-3.0,-3.0
57245,green & crisp,16.526307196694944,0.0,0.0,0.0,0.0,1.0221184730395447,0.5026777163543474,0.13203395991155717,0.10177981417318517,0.0,0.0,0.0,0.0,-1.0,-1.0
57247,italian salad,21.691338718414656,0.0,0.0,0.0,0.0,1.0221184730395447,0.14803416720711624,0.25646948293272404,0.10177981417318517,0.0,0.0,0.0,0.0,-3.0,-3.0
57253,dill relish,0.0,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.38719429888693624,0.16724320567274142,0.0,0.0,10.0,10.0
57254,nacho sliced jalapenos,21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.39179175806814204,0.18633233568320529,0.0,0.0,10.0,10.0
57258,sliced hamburger dills,0.0,0.0,0.0,0.0,0.0,1.0293875044328313,0.0,0.0,0.0,0.38719429888693624,0.16724320567274142,0.0,0.0,10.0,10.0
57620,mexican style fresh cut salsa,26.22505391408309,0.0,0.0,0.0,0.0,1.324466412150733,0.5026777163543474,0.13203395991155717,0.10177981417318517,0.04297712545944786,0.0,0.0,0.0,3.0,3.0
57621,"mexican style fresh cut salsa, medium",20.915285161634436,0.0,0.0,0.0,0.0,1.408776709655376,0.0,0.0,0.0,0.008259714091200916,0.0,0.0,0.0,4.0,4.0
57622,mexican style fresh cut salsa,20.915285161634436,0.0,0.0,0.0,0.0,1.408776709655376,0.0,0.0,0.0,0.008259714091200916,0.0,0.0,0.0,4.0,4.0
57623,"mexican style fresh cut salsa, medium",20.915285161634436,0.0,0.0,0.0,0.0,1.007242224507648,0.0,0.0,0.0,0.1983347558095593,0.0,0.0,0.0,5.0,5.0
57639,"mexican style fresh cut salsa, mild",20.915285161634436,0.0,0.0,0.0,0.0,1.408776709655376,0.0,0.0,0.0,0.008259714091200916,0.0,0.0,0.0,4.0,4.0
57641,sea salt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40508842834138414,0.21121765826689426,0.0,0.0,10.0,10.0
57769,chicken broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11835232657614786,0.0,0.0,0.0,0.0,2.0,2.0
57770,home style beef broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11835232657614786,0.0,0.0,0.0,0.0,2.0,2.0
57777,"sushi chef, rice vinegar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57797,unsweetened iced tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57798,sweet iced tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58230,fancy cut blue lake green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
58231,green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
58346,"santiam, french style sliced green beans",24.110733835537836,0.0,0.0,0.0,0.0,1.12677145253246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58428,"santa fe ole, roasted green chile, hot",21.691338718414656,0.0,0.0,0.0,0.0,1.6103595122086982,0.6774790699586418,0.23709423420565345,0.15099459765163614,0.0,0.0,0.0,0.0,-2.0,-2.0
58572,cut green beans,23.381815256781973,0.0,0.0,0.0,0.0,0.9575889974154984,0.0,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59060,mushrooms pieces & stems,20.915285161634436,0.0,0.0,0.0,0.0,0.816387404865902,0.0,0.0,0.15083596011564507,0.0,0.0,0.0,0.0,1.0,1.0
59600,chicken cooking stock,10.4093614686479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11210729346192204,0.0,0.0,0.0,0.0,2.0,2.0
59736,almond break all natural almondmilk,16.526307196694944,0.011702045415262501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59877,banana blossom,17.409850558540654,0.0,0.0,0.0,0.0,0.6162997202467297,0.0,0.16691042346834156,0.13049645732894116,0.0,0.0,0.0,0.0,3.0,3.0
59926,chicken broth,7.699107049684906,0.0,0.0,0.0,0.0,0.2147475509596464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
60066,"superfine, whole onions",25.53164104209221,0.0,0.0,0.0,0.0,1.2755719684075773,0.613398152090904,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
60186,"abound, stevia blend sweetener",0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60385,stevia blend sweetener,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60604,cayenne pepper hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033763746837411,0.21072682367568007,0.0,0.0,10.0,10.0
60907,leaf spinach,24.110733835537836,0.0,0.0,0.0,0.0,0.9840351650473652,0.0,0.23007323912135494,0.149510582306246,0.0,0.0,0.0,0.0,0.0,0.0
60949,almond beverages,20.915285161634436,0.012190410470893386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60979,original 100% vegetable juice,23.784322527062965,0.0,0.0,0.0,0.0,1.1193956548663417,0.5368913657955798,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0
60989,v8 original,8.935862350152707,0.0,0.0,0.0,0.0,1.12677145253246,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-3.0
60994,original 100% vegetable juice,23.784322527062965,0.0,0.0,0.0,0.0,1.1193956548663417,0.5368913657955798,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0
60997,fusion light,23.94785047382605,0.0,0.0,0.0,0.0,1.2797051387468452,0.6252489636125854,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-5.0
61016,miso ginger broth,10.205901688142003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
61100,ginger paste,0.0,0.0,0.0,0.0,0.0,1.8651406065720677,0.0,0.0,0.0,0.015566378193755805,0.0,0.0,0.0,4.0,4.0
61423,french style green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.7794004132103488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
61427,short cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,1.1208804219517077,0.0,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61434,sauerkraut,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.2634202349280369,0.0,0.2948500523024322,0.0,0.0,0.0,3.0,3.0
